path,top,left_top,left_middle,left_bot,right_top,right_middle,right_bot
/cones/cone_18761.jpg,0.6201171875#0.0498046875,0.455078125#0.31640625,0.37109375#0.5830078125,0.296875#0.849609375,0.7314453125#0.3349609375,0.7783203125#0.6083984375,0.8017578125#0.875
/cones/cone_4810.jpg,0.5078125#0.0703125,0.35546875#0.26953125,0.255859375#0.5947265625,0.150390625#0.875,0.626953125#0.2626953125,0.650390625#0.6318359375,0.658203125#0.9140625
/cones/cone_17705.jpg,0.3984375#0.0126953125,0.248046875#0.33984375,0.1875#0.6171875,0.1279296875#0.9033203125,0.5947265625#0.3125,0.6875#0.6142578125,0.7509765625#0.859375
/cones/cone_10623.jpg,0.40234375#0.0087890625,0.251953125#0.31640625,0.173828125#0.626953125,0.1435546875#0.8837890625,0.595703125#0.3095703125,0.669921875#0.6015625,0.7568359375#0.85546875
/cones/cone_12009.jpg,0.6123046875#0.0419921875,0.4453125#0.2939453125,0.34375#0.57421875,0.2666015625#0.8203125,0.7294921875#0.32421875,0.7607421875#0.6025390625,0.7919921875#0.876953125
/cones/cone_4278.jpg,0.5859375#0.0341796875,0.408203125#0.3017578125,0.3115234375#0.5830078125,0.224609375#0.853515625,0.7001953125#0.3173828125,0.73828125#0.603515625,0.775390625#0.89453125
/cones/cone_18022.jpg,0.6650390625#0.1162109375,0.4453125#0.3681640625,0.341796875#0.5849609375,0.224609375#0.810546875,0.7890625#0.3671875,0.78125#0.623046875,0.7685546875#0.9033203125
/cones/cone_13925.jpg,0.552734375#0.0693359375,0.3740234375#0.322265625,0.26171875#0.5927734375,0.1513671875#0.87109375,0.68359375#0.328125,0.7080078125#0.6220703125,0.73046875#0.890625
/cones/cone_11160.jpg,0.6064453125#0.05859375,0.4072265625#0.3154296875,0.3046875#0.61328125,0.2041015625#0.87109375,0.7216796875#0.3125,0.734375#0.6396484375,0.765625#0.89453125
/cones/cone_6248.jpg,0.5908203125#0.0625,0.4169921875#0.32421875,0.296875#0.595703125,0.2099609375#0.8447265625,0.703125#0.3173828125,0.73046875#0.6416015625,0.75390625#0.88671875
/cones/cone_5718.jpg,0.6044921875#0.095703125,0.4150390625#0.33984375,0.3046875#0.59765625,0.205078125#0.841796875,0.7021484375#0.357421875,0.7275390625#0.611328125,0.771484375#0.8828125
/cones/cone_3955.jpg,0.6240234375#0.001953125,0.408203125#0.2880859375,0.2880859375#0.6298828125,0.2216796875#0.8642578125,0.7529296875#0.2919921875,0.765625#0.6630859375,0.759765625#0.9306640625
/cones/cone_4235.jpg,0.5859375#0.00390625,0.416015625#0.2607421875,0.3193359375#0.5556640625,0.2265625#0.8212890625,0.685546875#0.2802734375,0.736328125#0.5673828125,0.76953125#0.8623046875
/cones/cone_17605.jpg,0.5576171875#0.0517578125,0.3779296875#0.3330078125,0.2978515625#0.5947265625,0.236328125#0.869140625,0.67578125#0.322265625,0.724609375#0.6083984375,0.7763671875#0.8603515625
/cones/cone_8069.jpg,0.5849609375#0.087890625,0.4130859375#0.3349609375,0.2861328125#0.646484375,0.2216796875#0.8515625,0.7138671875#0.3388671875,0.7275390625#0.6513671875,0.7548828125#0.912109375
/cones/cone_15330.jpg,0.568359375#0.0517578125,0.3642578125#0.3115234375,0.2646484375#0.630859375,0.1611328125#0.90625,0.7158203125#0.3271484375,0.75390625#0.6640625,0.7490234375#0.923828125
/cones/cone_4504.jpg,0.62109375#0.0498046875,0.4306640625#0.349609375,0.3291015625#0.63671875,0.2470703125#0.9248046875,0.7568359375#0.35546875,0.7861328125#0.64453125,0.8359375#0.9169921875
/cones/cone_6815.jpg,0.39453125#0.0146484375,0.234375#0.3349609375,0.1904296875#0.6259765625,0.1474609375#0.8876953125,0.595703125#0.3193359375,0.6865234375#0.611328125,0.7451171875#0.837890625
/cones/cone_13669.jpg,0.6044921875#0.1357421875,0.431640625#0.3759765625,0.314453125#0.580078125,0.2099609375#0.826171875,0.748046875#0.3671875,0.7451171875#0.6044921875,0.728515625#0.8544921875
/cones/cone_1476.jpg,0.5771484375#0.0048828125,0.412109375#0.24609375,0.330078125#0.552734375,0.25#0.8642578125,0.71484375#0.2646484375,0.748046875#0.57421875,0.796875#0.880859375
/cones/cone_4979.jpg,0.6416015625#0.0517578125,0.4482421875#0.3154296875,0.3349609375#0.6171875,0.228515625#0.876953125,0.7490234375#0.33203125,0.7685546875#0.6533203125,0.775390625#0.908203125
/cones/cone_10865.jpg,0.6708984375#0.0556640625,0.4609375#0.2978515625,0.3291015625#0.541015625,0.1953125#0.791015625,0.814453125#0.296875,0.7763671875#0.615234375,0.7939453125#0.876953125
/cones/cone_10462.jpg,0.6142578125#0.0361328125,0.443359375#0.2978515625,0.3359375#0.5849609375,0.248046875#0.8525390625,0.728515625#0.3046875,0.7529296875#0.607421875,0.787109375#0.873046875
/cones/cone_11429.jpg,0.3955078125#0.021484375,0.248046875#0.3359375,0.1923828125#0.6201171875,0.140625#0.8974609375,0.5869140625#0.3193359375,0.681640625#0.6083984375,0.76171875#0.8876953125
/cones/cone_16085.jpg,0.580078125#0.060546875,0.4248046875#0.31640625,0.3271484375#0.59765625,0.25#0.861328125,0.6953125#0.3232421875,0.73046875#0.6123046875,0.7890625#0.87109375
/cones/cone_9229.jpg,0.40625#0.01171875,0.2568359375#0.326171875,0.193359375#0.6328125,0.14453125#0.9033203125,0.6025390625#0.31640625,0.6982421875#0.6083984375,0.7607421875#0.892578125
/cones/cone_11072.jpg,0.623046875#0.0400390625,0.4453125#0.3134765625,0.3544921875#0.576171875,0.2529296875#0.8515625,0.724609375#0.3251953125,0.751953125#0.599609375,0.7666015625#0.8828125
/cones/cone_1135.jpg,0.5888671875#0.0439453125,0.4111328125#0.3134765625,0.326171875#0.5751953125,0.2421875#0.84375,0.748046875#0.3291015625,0.759765625#0.59375,0.78125#0.88671875
/cones/cone_5269.jpg,0.6083984375#0.0439453125,0.412109375#0.3203125,0.322265625#0.591796875,0.2177734375#0.8876953125,0.716796875#0.3212890625,0.7607421875#0.6337890625,0.765625#0.91796875
/cones/cone_9574.jpg,0.4033203125#0.01171875,0.240234375#0.3359375,0.1875#0.6201171875,0.1357421875#0.88671875,0.6005859375#0.31640625,0.68359375#0.6083984375,0.765625#0.859375
/cones/cone_17038.jpg,0.529296875#0.0703125,0.3505859375#0.33984375,0.2861328125#0.5986328125,0.240234375#0.837890625,0.669921875#0.3447265625,0.75390625#0.5927734375,0.7939453125#0.8564453125
/cones/cone_11682.jpg,0.57421875#0.078125,0.4130859375#0.328125,0.2978515625#0.6337890625,0.2158203125#0.892578125,0.7197265625#0.3505859375,0.73828125#0.65625,0.7802734375#0.91015625
/cones/cone_16911.jpg,0.5400390625#0.04296875,0.384765625#0.3251953125,0.3056640625#0.5947265625,0.26171875#0.8271484375,0.677734375#0.3271484375,0.720703125#0.58984375,0.775390625#0.8564453125
/cones/cone_5318.jpg,0.5947265625#0.044921875,0.431640625#0.2998046875,0.3271484375#0.580078125,0.23828125#0.837890625,0.7197265625#0.3212890625,0.7470703125#0.6162109375,0.7626953125#0.888671875
/cones/cone_646.jpg,0.404296875#0.0107421875,0.2451171875#0.3232421875,0.1943359375#0.623046875,0.1337890625#0.908203125,0.59765625#0.3154296875,0.6875#0.595703125,0.7783203125#0.8828125
/cones/cone_15877.jpg,0.4755859375#0.0576171875,0.3095703125#0.3369140625,0.2265625#0.599609375,0.1943359375#0.8662109375,0.6259765625#0.33984375,0.6767578125#0.603515625,0.7490234375#0.8427734375
/cones/cone_607.jpg,0.4697265625#0.0537109375,0.31640625#0.3544921875,0.2646484375#0.6337890625,0.228515625#0.8544921875,0.658203125#0.333984375,0.740234375#0.619140625,0.767578125#0.8662109375
/cones/cone_4077.jpg,0.623046875#0.0166015625,0.4384765625#0.2744140625,0.33203125#0.57421875,0.2255859375#0.861328125,0.7353515625#0.2919921875,0.7822265625#0.60546875,0.806640625#0.890625
/cones/cone_12065.jpg,0.5771484375#0.0615234375,0.3896484375#0.3095703125,0.279296875#0.609375,0.189453125#0.8662109375,0.7470703125#0.333984375,0.7421875#0.650390625,0.763671875#0.9072265625
/cones/cone_6300.jpg,0.58984375#0.03515625,0.3994140625#0.294921875,0.29296875#0.59765625,0.201171875#0.8818359375,0.7060546875#0.3173828125,0.728515625#0.6357421875,0.76171875#0.9208984375
/cones/cone_1621.jpg,0.5380859375#0.546875,0.435546875#0.6298828125,0.3662109375#0.7021484375,0.2919921875#0.796875,0.6171875#0.6416015625,0.6142578125#0.7421875,0.6103515625#0.822265625
/cones/cone_18180.jpg,0.6083984375#0.380859375,0.5078125#0.486328125,0.419921875#0.61328125,0.326171875#0.7578125,0.6611328125#0.494140625,0.6611328125#0.6396484375,0.662109375#0.775390625
/cones/cone_6342.jpg,0.6298828125#0.02734375,0.4072265625#0.2890625,0.2607421875#0.6220703125,0.1474609375#0.9228515625,0.7294921875#0.27734375,0.787109375#0.66796875,0.8046875#0.9375
/cones/cone_2631.jpg,0.4169921875#0.4892578125,0.328125#0.60546875,0.2744140625#0.7255859375,0.2060546875#0.8359375,0.50390625#0.6015625,0.4775390625#0.7333984375,0.51171875#0.8271484375
/cones/cone_17559.jpg,0.3984375#0.0078125,0.24609375#0.32421875,0.17578125#0.6455078125,0.1435546875#0.91796875,0.591796875#0.322265625,0.6845703125#0.599609375,0.767578125#0.87109375
/cones/cone_6024.jpg,0.5927734375#0.0166015625,0.3935546875#0.3173828125,0.3134765625#0.59765625,0.1982421875#0.884765625,0.708984375#0.3203125,0.740234375#0.6181640625,0.7734375#0.9052734375
/cones/cone_1240.jpg,0.54296875#0.0517578125,0.3916015625#0.33203125,0.3271484375#0.583984375,0.30078125#0.84765625,0.6884765625#0.3291015625,0.748046875#0.5732421875,0.7978515625#0.8125
/cones/cone_8926.jpg,0.4033203125#0.01171875,0.2451171875#0.3271484375,0.1962890625#0.611328125,0.15234375#0.9248046875,0.591796875#0.3203125,0.6904296875#0.6025390625,0.7587890625#0.853515625
/cones/cone_13209.jpg,0.580078125#0.0361328125,0.40234375#0.302734375,0.3154296875#0.5634765625,0.234375#0.8759765625,0.7119140625#0.3095703125,0.748046875#0.5908203125,0.7666015625#0.88671875
/cones/cone_9558.jpg,0.408203125#0.0166015625,0.251953125#0.3330078125,0.1962890625#0.6240234375,0.1337890625#0.8916015625,0.5947265625#0.3056640625,0.6806640625#0.5966796875,0.7666015625#0.8486328125
/cones/cone_3433.jpg,0.544921875#0.0712890625,0.4130859375#0.3212890625,0.30078125#0.625,0.1748046875#0.884765625,0.69921875#0.3369140625,0.7333984375#0.642578125,0.7490234375#0.9375
/cones/cone_484.jpg,0.5087890625#0.0361328125,0.3466796875#0.322265625,0.2666015625#0.5849609375,0.2353515625#0.8642578125,0.677734375#0.30859375,0.744140625#0.5791015625,0.78515625#0.837890625
/cones/cone_9321.jpg,0.6298828125#0.033203125,0.4375#0.32421875,0.3408203125#0.587890625,0.2646484375#0.8212890625,0.7216796875#0.3271484375,0.740234375#0.6005859375,0.77734375#0.857421875
/cones/cone_1854.jpg,0.8193359375#0.337890625,0.673828125#0.5126953125,0.5869140625#0.69140625,0.529296875#0.8134765625,0.8857421875#0.5283203125,0.8623046875#0.685546875,0.8466796875#0.8662109375
/cones/cone_7149.jpg,0.4228515625#0.01171875,0.2421875#0.3388671875,0.1953125#0.625,0.1513671875#0.8896484375,0.5927734375#0.3076171875,0.6884765625#0.5986328125,0.7626953125#0.86328125
/cones/cone_18146.jpg,0.6123046875#0.078125,0.4453125#0.318359375,0.34765625#0.5966796875,0.279296875#0.8583984375,0.7080078125#0.3369140625,0.751953125#0.6171875,0.7724609375#0.869140625
/cones/cone_14294.jpg,0.6064453125#0.0810546875,0.37109375#0.3515625,0.2939453125#0.6083984375,0.177734375#0.86328125,0.71484375#0.3486328125,0.7373046875#0.6396484375,0.783203125#0.9296875
/cones/cone_6365.jpg,0.6025390625#0.03125,0.4072265625#0.3203125,0.3193359375#0.5888671875,0.2080078125#0.8994140625,0.72265625#0.337890625,0.7509765625#0.63671875,0.7939453125#0.92578125
/cones/cone_12442.jpg,0.4072265625#0.0185546875,0.255859375#0.3369140625,0.2001953125#0.64453125,0.1513671875#0.935546875,0.6025390625#0.326171875,0.6904296875#0.61328125,0.7783203125#0.9013671875
/cones/cone_4112.jpg,0.619140625#0.017578125,0.4560546875#0.294921875,0.3525390625#0.5810546875,0.265625#0.8798828125,0.7255859375#0.322265625,0.76171875#0.6064453125,0.7900390625#0.9169921875
/cones/cone_5105.jpg,0.5234375#0.0029296875,0.3525390625#0.3046875,0.2890625#0.6435546875,0.2568359375#0.9375,0.6943359375#0.302734375,0.732421875#0.6103515625,0.775390625#0.943359375
/cones/cone_11343.jpg,0.404296875#0.0087890625,0.2587890625#0.3310546875,0.2021484375#0.6162109375,0.1669921875#0.8994140625,0.609375#0.318359375,0.6865234375#0.6015625,0.7587890625#0.8603515625
/cones/cone_9445.jpg,0.421875#0.0126953125,0.259765625#0.3349609375,0.2021484375#0.630859375,0.1640625#0.904296875,0.611328125#0.328125,0.6865234375#0.6171875,0.7568359375#0.8623046875
/cones/cone_9605.jpg,0.6142578125#0.0751953125,0.4453125#0.31640625,0.3037109375#0.615234375,0.2265625#0.8544921875,0.7255859375#0.3271484375,0.7529296875#0.6318359375,0.7783203125#0.87109375
/cones/cone_14854.jpg,0.5947265625#0.0341796875,0.4267578125#0.3076171875,0.3466796875#0.556640625,0.2646484375#0.8076171875,0.716796875#0.3251953125,0.7353515625#0.5908203125,0.810546875#0.833984375
/cones/cone_5933.jpg,0.6318359375#0.0029296875,0.4208984375#0.3125,0.314453125#0.62890625,0.212890625#0.9345703125,0.76171875#0.33984375,0.794921875#0.669921875,0.8583984375#0.97265625
/cones/cone_5279.jpg,0.5537109375#0.0537109375,0.3935546875#0.314453125,0.283203125#0.6044921875,0.1640625#0.88671875,0.6748046875#0.3232421875,0.70703125#0.6396484375,0.7431640625#0.9580078125
/cones/cone_12140.jpg,0.7138671875#0.1484375,0.498046875#0.396484375,0.373046875#0.6240234375,0.2431640625#0.865234375,0.8134765625#0.412109375,0.80859375#0.638671875,0.787109375#0.9501953125
/cones/cone_9627.jpg,0.39453125#0.015625,0.2353515625#0.3330078125,0.1796875#0.626953125,0.1376953125#0.8642578125,0.5966796875#0.322265625,0.6767578125#0.59375,0.7685546875#0.873046875
/cones/cone_12733.jpg,0.6279296875#0.0322265625,0.4521484375#0.30859375,0.345703125#0.5771484375,0.2607421875#0.83203125,0.75#0.3154296875,0.771484375#0.607421875,0.8076171875#0.8603515625
/cones/cone_5341.jpg,0.662109375#0.07421875,0.46875#0.3359375,0.35546875#0.609375,0.2421875#0.87890625,0.763671875#0.36328125,0.78125#0.6484375,0.8046875#0.9130859375
/cones/cone_671.jpg,0.5478515625#0.072265625,0.373046875#0.3232421875,0.302734375#0.5966796875,0.21484375#0.8486328125,0.6845703125#0.3212890625,0.7158203125#0.6123046875,0.7587890625#0.8564453125
/cones/cone_12081.jpg,0.61328125#0.0556640625,0.4384765625#0.302734375,0.34765625#0.564453125,0.259765625#0.8408203125,0.744140625#0.30859375,0.78125#0.61328125,0.794921875#0.8681640625
/cones/cone_6362.jpg,0.6201171875#0.0380859375,0.447265625#0.31640625,0.3466796875#0.5947265625,0.23828125#0.892578125,0.7451171875#0.318359375,0.763671875#0.6171875,0.7978515625#0.9013671875
/cones/cone_799.jpg,0.6640625#0.2041015625,0.5205078125#0.384765625,0.3935546875#0.59765625,0.2646484375#0.7880859375,0.7919921875#0.431640625,0.7900390625#0.6591796875,0.7900390625#0.8876953125
/cones/cone_682.jpg,0.6064453125#0.00390625,0.40234375#0.2490234375,0.2802734375#0.6083984375,0.13671875#0.9150390625,0.7216796875#0.2509765625,0.697265625#0.6416015625,0.77734375#0.966796875
/cones/cone_15852.jpg,0.583984375#0.0751953125,0.427734375#0.3173828125,0.328125#0.5927734375,0.248046875#0.85546875,0.71875#0.3232421875,0.7568359375#0.6201171875,0.771484375#0.8427734375
/cones/cone_5387.jpg,0.5927734375#0.1396484375,0.4296875#0.3662109375,0.2958984375#0.626953125,0.216796875#0.857421875,0.712890625#0.3603515625,0.7412109375#0.6484375,0.771484375#0.916015625
/cones/cone_18846.jpg,0.6044921875#0.04296875,0.4375#0.3125,0.33984375#0.5849609375,0.2607421875#0.8076171875,0.7333984375#0.3115234375,0.7578125#0.6015625,0.759765625#0.853515625
/cones/cone_14461.jpg,0.5703125#0.07421875,0.421875#0.33984375,0.34375#0.5966796875,0.25390625#0.869140625,0.69921875#0.3427734375,0.6904296875#0.625,0.7255859375#0.8642578125
/cones/cone_7702.jpg,0.6103515625#0.04296875,0.4453125#0.310546875,0.345703125#0.5830078125,0.2509765625#0.84765625,0.736328125#0.3251953125,0.7626953125#0.6201171875,0.796875#0.884765625
/cones/cone_1639.jpg,0.6591796875#0.0625,0.4560546875#0.3271484375,0.3427734375#0.619140625,0.263671875#0.9248046875,0.74609375#0.3369140625,0.78125#0.673828125,0.8154296875#0.9736328125
/cones/cone_9832.jpg,0.6025390625#0.0625,0.4287109375#0.3173828125,0.3134765625#0.59375,0.2109375#0.8662109375,0.7060546875#0.318359375,0.73046875#0.626953125,0.7919921875#0.89453125
/cones/cone_14716.jpg,0.580078125#0.0693359375,0.41015625#0.32421875,0.3037109375#0.607421875,0.21484375#0.859375,0.716796875#0.3291015625,0.7548828125#0.6328125,0.759765625#0.8994140625
/cones/cone_18690.jpg,0.576171875#0.0380859375,0.4169921875#0.3017578125,0.33203125#0.568359375,0.259765625#0.8623046875,0.7109375#0.30859375,0.7490234375#0.5869140625,0.78125#0.8798828125
/cones/cone_1869.jpg,0.6669921875#0.1162109375,0.447265625#0.361328125,0.3173828125#0.630859375,0.2041015625#0.80859375,0.806640625#0.349609375,0.7724609375#0.66796875,0.759765625#0.90625
/cones/cone_14929.jpg,0.5859375#0.0458984375,0.439453125#0.29296875,0.3427734375#0.5537109375,0.283203125#0.8291015625,0.7021484375#0.326171875,0.734375#0.5751953125,0.7822265625#0.8447265625
/cones/cone_18422.jpg,0.591796875#0.0390625,0.4091796875#0.3173828125,0.3046875#0.587890625,0.234375#0.8857421875,0.716796875#0.3271484375,0.7607421875#0.6083984375,0.7998046875#0.90234375
/cones/cone_6069.jpg,0.6181640625#0.017578125,0.4365234375#0.29296875,0.3359375#0.607421875,0.2294921875#0.8623046875,0.7392578125#0.3134765625,0.7890625#0.6357421875,0.8125#0.8974609375
/cones/cone_981.jpg,0.576171875#0.06640625,0.3935546875#0.3134765625,0.2783203125#0.625,0.16796875#0.892578125,0.7109375#0.3251953125,0.7265625#0.6220703125,0.763671875#0.90625
/cones/cone_5808.jpg,0.625#0.0009765625,0.4091796875#0.3037109375,0.3017578125#0.6376953125,0.19921875#0.9658203125,0.751953125#0.328125,0.791015625#0.6669921875,0.8388671875#0.9765625
/cones/cone_12865.jpg,0.580078125#0.041015625,0.40234375#0.2998046875,0.3037109375#0.5693359375,0.2099609375#0.84375,0.7080078125#0.3232421875,0.736328125#0.595703125,0.767578125#0.8798828125
/cones/cone_5761.jpg,0.6044921875#0.072265625,0.4267578125#0.310546875,0.3193359375#0.595703125,0.208984375#0.857421875,0.7373046875#0.341796875,0.7490234375#0.6171875,0.7763671875#0.875
/cones/cone_747.jpg,0.6103515625#0.0732421875,0.4365234375#0.3212890625,0.3388671875#0.61328125,0.2177734375#0.861328125,0.7294921875#0.3427734375,0.7626953125#0.6318359375,0.8017578125#0.9130859375
/cones/cone_13733.jpg,0.3994140625#0.0107421875,0.244140625#0.330078125,0.1884765625#0.6181640625,0.1357421875#0.921875,0.6015625#0.3076171875,0.6923828125#0.6044921875,0.7470703125#0.84375
/cones/cone_9120.jpg,0.5712890625#0.076171875,0.3740234375#0.34375,0.26953125#0.609375,0.1845703125#0.8720703125,0.7060546875#0.3359375,0.7412109375#0.62890625,0.765625#0.892578125
/cones/cone_10740.jpg,0.654296875#0.044921875,0.455078125#0.294921875,0.2939453125#0.5458984375,0.16015625#0.81640625,0.783203125#0.283203125,0.7763671875#0.603515625,0.8017578125#0.8701171875
/cones/cone_11405.jpg,0.611328125#0.0634765625,0.421875#0.3154296875,0.279296875#0.6083984375,0.171875#0.8642578125,0.7138671875#0.328125,0.7587890625#0.6181640625,0.7939453125#0.8828125
/cones/cone_12601.jpg,0.408203125#0.0107421875,0.2568359375#0.33984375,0.197265625#0.642578125,0.138671875#0.9423828125,0.6181640625#0.3173828125,0.69140625#0.6142578125,0.775390625#0.873046875
/cones/cone_299.jpg,0.560546875#0.0478515625,0.3994140625#0.306640625,0.3154296875#0.59375,0.236328125#0.8359375,0.6884765625#0.326171875,0.7138671875#0.609375,0.734375#0.880859375
/cones/cone_5031.jpg,0.642578125#0.0849609375,0.4521484375#0.3330078125,0.3623046875#0.6142578125,0.2509765625#0.865234375,0.7568359375#0.3427734375,0.7421875#0.6337890625,0.7265625#0.9248046875
/cones/cone_3629.jpg,0.67578125#0.0283203125,0.4033203125#0.37109375,0.2578125#0.693359375,0.166015625#0.9677734375,0.8564453125#0.3701171875,0.9169921875#0.7060546875,0.9697265625#0.9814453125
/cones/cone_7553.jpg,0.6259765625#0.0322265625,0.3828125#0.3662109375,0.244140625#0.7060546875,0.134765625#0.9794921875,0.767578125#0.3369140625,0.8359375#0.6962890625,0.87109375#0.978515625
/cones/cone_12748.jpg,0.6181640625#0.0341796875,0.4365234375#0.294921875,0.34765625#0.5712890625,0.255859375#0.849609375,0.76171875#0.3115234375,0.791015625#0.61328125,0.828125#0.8876953125
